Id,ActivityHour,TotalSteps,TotalIntensity,Calories
3372868164,2016-04-17 15:00:00 UTC,2478,71,215
3372868164,2016-04-14 11:00:00 UTC,1549,74,189
3372868164,2016-04-24 15:00:00 UTC,1860,74,206
3372868164,2016-04-21 11:00:00 UTC,1645,81,219
3372868164,2016-04-20 14:00:00 UTC,1549,86,215
3372868164,2016-04-30 09:00:00 UTC,1970,90,236
3372868164,2016-04-13 10:00:00 UTC,2185,94,237
3372868164,2016-04-23 10:00:00 UTC,3084,96,277
3372868164,2016-04-26 09:00:00 UTC,2941,97,260
3372868164,2016-04-18 10:00:00 UTC,2269,101,251
3372868164,2016-04-27 11:00:00 UTC,2727,105,276
7086361926,2016-04-12 00:00:00 UTC,0,0,68
7086361926,2016-04-12 01:00:00 UTC,0,0,68
7086361926,2016-04-12 02:00:00 UTC,0,0,68
7086361926,2016-04-12 03:00:00 UTC,0,0,68
7086361926,2016-04-12 04:00:00 UTC,0,0,68
7086361926,2016-04-12 05:00:00 UTC,0,0,68
7086361926,2016-04-13 00:00:00 UTC,0,0,68
7086361926,2016-04-13 01:00:00 UTC,0,0,68
7086361926,2016-04-13 02:00:00 UTC,0,0,68
7086361926,2016-04-13 03:00:00 UTC,0,0,68
7086361926,2016-04-13 04:00:00 UTC,0,0,68
7086361926,2016-04-13 05:00:00 UTC,0,0,68
7086361926,2016-04-13 23:00:00 UTC,0,0,68
7086361926,2016-04-14 00:00:00 UTC,0,0,68
7086361926,2016-04-14 02:00:00 UTC,0,0,68
7086361926,2016-04-14 03:00:00 UTC,0,0,68
7086361926,2016-04-14 04:00:00 UTC,0,0,68
7086361926,2016-04-14 05:00:00 UTC,0,0,68
7086361926,2016-04-15 02:00:00 UTC,0,0,68
7086361926,2016-04-15 03:00:00 UTC,0,0,68
7086361926,2016-04-15 04:00:00 UTC,0,0,68
7086361926,2016-04-15 05:00:00 UTC,0,0,68
7086361926,2016-04-16 01:00:00 UTC,0,0,68
7086361926,2016-04-16 02:00:00 UTC,0,0,68
7086361926,2016-04-16 03:00:00 UTC,0,0,68
7086361926,2016-04-16 04:00:00 UTC,0,0,68
7086361926,2016-04-16 05:00:00 UTC,0,0,68
7086361926,2016-04-16 06:00:00 UTC,0,0,68
7086361926,2016-04-16 07:00:00 UTC,0,0,68
7086361926,2016-04-16 08:00:00 UTC,0,0,68
7086361926,2016-04-16 09:00:00 UTC,0,0,68
7086361926,2016-04-16 10:00:00 UTC,0,0,68
7086361926,2016-04-16 11:00:00 UTC,0,0,68
7086361926,2016-04-16 12:00:00 UTC,0,0,68
7086361926,2016-04-16 13:00:00 UTC,0,0,68
7086361926,2016-04-16 14:00:00 UTC,0,0,68
7086361926,2016-04-16 15:00:00 UTC,0,0,68
7086361926,2016-04-16 16:00:00 UTC,0,0,68
7086361926,2016-04-16 17:00:00 UTC,0,0,68
7086361926,2016-04-16 18:00:00 UTC,0,0,68
7086361926,2016-04-16 19:00:00 UTC,0,0,68
7086361926,2016-04-16 20:00:00 UTC,0,0,68
7086361926,2016-04-16 21:00:00 UTC,0,0,68
7086361926,2016-04-16 22:00:00 UTC,0,0,68
7086361926,2016-04-16 23:00:00 UTC,0,0,68
7086361926,2016-04-17 00:00:00 UTC,0,0,68
7086361926,2016-04-17 01:00:00 UTC,0,0,68
7086361926,2016-04-17 02:00:00 UTC,0,0,68
7086361926,2016-04-17 03:00:00 UTC,0,0,68
7086361926,2016-04-17 04:00:00 UTC,0,0,68
7086361926,2016-04-17 05:00:00 UTC,0,0,68
7086361926,2016-04-17 06:00:00 UTC,0,0,68
7086361926,2016-04-17 07:00:00 UTC,0,0,68
7086361926,2016-04-17 08:00:00 UTC,0,0,68
7086361926,2016-04-17 09:00:00 UTC,0,0,68
7086361926,2016-04-17 10:00:00 UTC,0,0,68
7086361926,2016-04-17 11:00:00 UTC,0,0,68
7086361926,2016-04-17 12:00:00 UTC,0,0,68
7086361926,2016-04-17 13:00:00 UTC,0,0,68
7086361926,2016-04-17 14:00:00 UTC,0,0,68
7086361926,2016-04-17 15:00:00 UTC,0,0,68
7086361926,2016-04-17 16:00:00 UTC,0,0,68
7086361926,2016-04-17 17:00:00 UTC,0,0,68
7086361926,2016-04-17 18:00:00 UTC,0,0,68
7086361926,2016-04-17 19:00:00 UTC,0,0,68
7086361926,2016-04-17 20:00:00 UTC,0,0,68
7086361926,2016-04-17 21:00:00 UTC,0,0,68
7086361926,2016-04-17 22:00:00 UTC,0,0,68
7086361926,2016-04-17 23:00:00 UTC,0,0,68
7086361926,2016-04-18 00:00:00 UTC,0,0,68
7086361926,2016-04-18 01:00:00 UTC,0,0,68
7086361926,2016-04-18 02:00:00 UTC,0,0,68
7086361926,2016-04-18 03:00:00 UTC,0,0,68
7086361926,2016-04-18 04:00:00 UTC,0,0,68
7086361926,2016-04-18 05:00:00 UTC,0,0,68
7086361926,2016-04-18 06:00:00 UTC,0,0,68
7086361926,2016-04-19 01:00:00 UTC,0,0,68
7086361926,2016-04-19 02:00:00 UTC,0,0,68
7086361926,2016-04-19 03:00:00 UTC,0,0,68
7086361926,2016-04-19 04:00:00 UTC,0,0,68
7086361926,2016-04-19 05:00:00 UTC,0,0,68
7086361926,2016-04-20 00:00:00 UTC,0,0,68
7086361926,2016-04-20 01:00:00 UTC,0,0,68
7086361926,2016-04-20 02:00:00 UTC,0,0,68
7086361926,2016-04-20 03:00:00 UTC,0,0,68
7086361926,2016-04-20 04:00:00 UTC,0,0,68
7086361926,2016-04-20 05:00:00 UTC,0,0,68
7086361926,2016-04-21 02:00:00 UTC,0,0,68
7086361926,2016-04-21 04:00:00 UTC,0,0,68
7086361926,2016-04-21 05:00:00 UTC,0,0,68
7086361926,2016-04-22 00:00:00 UTC,0,0,68
7086361926,2016-04-22 01:00:00 UTC,0,0,68
7086361926,2016-04-22 02:00:00 UTC,0,0,68
7086361926,2016-04-22 03:00:00 UTC,0,0,68
7086361926,2016-04-22 04:00:00 UTC,0,0,68
7086361926,2016-04-22 05:00:00 UTC,0,0,68
7086361926,2016-04-22 22:00:00 UTC,0,0,68
7086361926,2016-04-22 23:00:00 UTC,0,0,68
7086361926,2016-04-23 00:00:00 UTC,0,0,68
7086361926,2016-04-23 01:00:00 UTC,0,0,68
7086361926,2016-04-23 02:00:00 UTC,0,0,68
7086361926,2016-04-23 03:00:00 UTC,0,0,68
7086361926,2016-04-23 04:00:00 UTC,0,0,68
7086361926,2016-04-23 05:00:00 UTC,0,0,68
7086361926,2016-04-23 06:00:00 UTC,0,0,68
7086361926,2016-04-23 07:00:00 UTC,0,0,68
7086361926,2016-04-23 08:00:00 UTC,0,0,68
7086361926,2016-04-23 09:00:00 UTC,0,0,68
7086361926,2016-04-23 10:00:00 UTC,0,0,68
7086361926,2016-04-23 11:00:00 UTC,0,0,68
7086361926,2016-04-24 01:00:00 UTC,0,0,68
7086361926,2016-04-24 02:00:00 UTC,0,0,68
7086361926,2016-04-24 03:00:00 UTC,0,0,68
7086361926,2016-04-24 04:00:00 UTC,0,0,68
7086361926,2016-04-24 05:00:00 UTC,0,0,68
7086361926,2016-04-24 06:00:00 UTC,0,0,68
7086361926,2016-04-24 07:00:00 UTC,0,0,68
7086361926,2016-04-24 08:00:00 UTC,0,0,68
7086361926,2016-04-24 09:00:00 UTC,0,0,68
7086361926,2016-04-24 10:00:00 UTC,0,0,68
7086361926,2016-04-24 11:00:00 UTC,0,0,68
7086361926,2016-04-25 00:00:00 UTC,0,0,68
7086361926,2016-04-25 02:00:00 UTC,0,0,68
7086361926,2016-04-25 03:00:00 UTC,0,0,68
7086361926,2016-04-25 04:00:00 UTC,0,0,68
7086361926,2016-04-25 05:00:00 UTC,0,0,68
7086361926,2016-04-25 23:00:00 UTC,0,0,68
7086361926,2016-04-26 00:00:00 UTC,0,0,68
7086361926,2016-04-26 03:00:00 UTC,0,0,68
7086361926,2016-04-26 04:00:00 UTC,0,0,68
7086361926,2016-04-26 05:00:00 UTC,0,0,68
7086361926,2016-04-26 23:00:00 UTC,0,0,68
7086361926,2016-04-27 00:00:00 UTC,0,0,68
7086361926,2016-04-27 02:00:00 UTC,0,0,68
7086361926,2016-04-27 03:00:00 UTC,0,0,68
7086361926,2016-04-27 04:00:00 UTC,0,0,68
7086361926,2016-04-27 05:00:00 UTC,0,0,68
7086361926,2016-04-28 01:00:00 UTC,0,0,68
7086361926,2016-04-28 02:00:00 UTC,0,0,68
7086361926,2016-04-28 03:00:00 UTC,0,0,68
7086361926,2016-04-28 04:00:00 UTC,0,0,68
7086361926,2016-04-28 05:00:00 UTC,0,0,68
7086361926,2016-04-28 23:00:00 UTC,0,0,68
7086361926,2016-04-29 00:00:00 UTC,0,0,68
7086361926,2016-04-29 01:00:00 UTC,0,0,68
7086361926,2016-04-29 02:00:00 UTC,0,0,68
7086361926,2016-04-29 03:00:00 UTC,0,0,68
7086361926,2016-04-29 04:00:00 UTC,0,0,68
7086361926,2016-04-29 05:00:00 UTC,0,0,68
7086361926,2016-04-29 06:00:00 UTC,0,0,68
7086361926,2016-04-30 05:00:00 UTC,0,0,68
7086361926,2016-04-30 06:00:00 UTC,0,0,68
7086361926,2016-04-30 07:00:00 UTC,0,0,68
7086361926,2016-04-30 08:00:00 UTC,0,0,68
7086361926,2016-05-01 01:00:00 UTC,0,0,68
7086361926,2016-05-01 04:00:00 UTC,0,0,68
7086361926,2016-05-01 05:00:00 UTC,0,0,68
7086361926,2016-05-01 06:00:00 UTC,0,0,68
7086361926,2016-05-01 16:00:00 UTC,0,0,68
7086361926,2016-05-01 17:00:00 UTC,0,0,68
7086361926,2016-05-02 01:00:00 UTC,0,0,68
7086361926,2016-05-02 02:00:00 UTC,0,0,68
7086361926,2016-05-02 03:00:00 UTC,0,0,68
7086361926,2016-05-02 04:00:00 UTC,0,0,68
7086361926,2016-05-02 05:00:00 UTC,0,0,68
7086361926,2016-05-03 01:00:00 UTC,0,0,68
7086361926,2016-05-03 03:00:00 UTC,0,0,68
7086361926,2016-05-03 04:00:00 UTC,0,0,68
7086361926,2016-05-03 05:00:00 UTC,0,0,68
7086361926,2016-05-04 00:00:00 UTC,0,0,68
7086361926,2016-05-04 01:00:00 UTC,0,0,68
7086361926,2016-05-04 02:00:00 UTC,0,0,68
7086361926,2016-05-04 03:00:00 UTC,0,0,68
7086361926,2016-05-04 04:00:00 UTC,0,0,68
7086361926,2016-05-04 05:00:00 UTC,0,0,68
7086361926,2016-05-05 00:00:00 UTC,0,0,68
7086361926,2016-05-05 01:00:00 UTC,0,0,68
7086361926,2016-05-05 02:00:00 UTC,0,0,68
7086361926,2016-05-05 03:00:00 UTC,0,0,68
7086361926,2016-05-05 04:00:00 UTC,0,0,68
7086361926,2016-05-05 05:00:00 UTC,0,0,68
7086361926,2016-05-05 06:00:00 UTC,0,0,68
7086361926,2016-05-06 02:00:00 UTC,0,0,68
7086361926,2016-05-06 04:00:00 UTC,0,0,68
7086361926,2016-05-06 05:00:00 UTC,0,0,68
7086361926,2016-05-06 23:00:00 UTC,0,0,68
7086361926,2016-05-07 01:00:00 UTC,0,0,68
7086361926,2016-05-07 03:00:00 UTC,0,0,68
7086361926,2016-05-07 04:00:00 UTC,0,0,68
7086361926,2016-05-07 05:00:00 UTC,0,0,68
7086361926,2016-05-08 01:00:00 UTC,0,0,68
7086361926,2016-05-08 02:00:00 UTC,0,0,68
7086361926,2016-05-08 03:00:00 UTC,0,0,68
7086361926,2016-05-08 04:00:00 UTC,0,0,68
7086361926,2016-05-08 05:00:00 UTC,0,0,68
7086361926,2016-05-08 06:00:00 UTC,0,0,68
7086361926,2016-05-09 00:00:00 UTC,0,0,68
7086361926,2016-05-09 01:00:00 UTC,0,0,68
7086361926,2016-05-09 03:00:00 UTC,0,0,68
7086361926,2016-05-09 04:00:00 UTC,0,0,68
7086361926,2016-05-09 05:00:00 UTC,0,0,68
7086361926,2016-05-09 23:00:00 UTC,0,0,68
7086361926,2016-05-10 00:00:00 UTC,0,0,68
7086361926,2016-05-10 01:00:00 UTC,0,0,68
7086361926,2016-05-10 02:00:00 UTC,0,0,68
7086361926,2016-05-10 03:00:00 UTC,0,0,68
7086361926,2016-05-10 04:00:00 UTC,0,0,68
7086361926,2016-05-10 05:00:00 UTC,0,0,68
7086361926,2016-05-10 06:00:00 UTC,0,0,68
7086361926,2016-05-10 23:00:00 UTC,0,0,68
7086361926,2016-05-11 00:00:00 UTC,0,0,68
7086361926,2016-05-11 02:00:00 UTC,0,0,68
7086361926,2016-05-11 03:00:00 UTC,0,0,68
7086361926,2016-05-11 04:00:00 UTC,0,0,68
7086361926,2016-05-11 05:00:00 UTC,0,0,68
7086361926,2016-05-12 00:00:00 UTC,0,0,68
7086361926,2016-05-12 01:00:00 UTC,0,0,68
7086361926,2016-05-12 02:00:00 UTC,0,0,68
7086361926,2016-05-12 03:00:00 UTC,0,0,68
7086361926,2016-05-12 04:00:00 UTC,0,0,68
7086361926,2016-05-12 05:00:00 UTC,0,0,68
7086361926,2016-04-12 06:00:00 UTC,0,0,69
7086361926,2016-04-12 08:00:00 UTC,0,0,69
7086361926,2016-04-12 14:00:00 UTC,0,0,69
7086361926,2016-04-13 09:00:00 UTC,0,0,69
7086361926,2016-04-13 14:00:00 UTC,0,0,69
7086361926,2016-04-15 01:00:00 UTC,0,0,69
7086361926,2016-04-15 06:00:00 UTC,0,0,69
7086361926,2016-04-15 10:00:00 UTC,0,0,69
7086361926,2016-04-18 11:00:00 UTC,0,0,69
7086361926,2016-04-18 15:00:00 UTC,0,0,69
7086361926,2016-04-18 23:00:00 UTC,0,0,69
7086361926,2016-04-19 06:00:00 UTC,0,0,69
7086361926,2016-04-21 03:00:00 UTC,0,0,69
7086361926,2016-04-22 09:00:00 UTC,0,0,69
7086361926,2016-04-24 23:00:00 UTC,0,0,69
7086361926,2016-04-25 01:00:00 UTC,0,0,69
7086361926,2016-04-25 06:00:00 UTC,0,0,69
7086361926,2016-04-25 14:00:00 UTC,0,0,69
7086361926,2016-04-26 09:00:00 UTC,0,0,69
7086361926,2016-04-27 06:00:00 UTC,0,0,69
7086361926,2016-04-27 10:00:00 UTC,0,0,69
7086361926,2016-04-28 11:00:00 UTC,0,0,69
7086361926,2016-04-29 14:00:00 UTC,0,0,69
7086361926,2016-04-30 04:00:00 UTC,0,0,69
7086361926,2016-05-01 03:00:00 UTC,0,0,69
7086361926,2016-05-03 02:00:00 UTC,0,0,69
7086361926,2016-05-06 03:00:00 UTC,0,0,69
7086361926,2016-05-07 02:00:00 UTC,0,0,69
7086361926,2016-05-07 07:00:00 UTC,0,0,69
7086361926,2016-05-07 08:00:00 UTC,0,0,69
7086361926,2016-05-08 18:00:00 UTC,0,0,69
7086361926,2016-05-09 02:00:00 UTC,0,0,69
7086361926,2016-05-09 22:00:00 UTC,0,0,69
7086361926,2016-05-12 06:00:00 UTC,0,0,69
7086361926,2016-05-12 09:00:00 UTC,0,0,69
7086361926,2016-04-14 06:00:00 UTC,0,0,70
7086361926,2016-04-15 21:00:00 UTC,0,0,70
7086361926,2016-04-15 23:00:00 UTC,0,0,70
7086361926,2016-04-19 09:00:00 UTC,0,0,70
7086361926,2016-04-30 02:00:00 UTC,0,0,70
7086361926,2016-05-02 00:00:00 UTC,0,0,70
7086361926,2016-05-05 09:00:00 UTC,0,0,70
7086361926,2016-05-08 08:00:00 UTC,0,0,70
7086361926,2016-05-11 23:00:00 UTC,0,0,70
7086361926,2016-04-18 13:00:00 UTC,0,0,71
7086361926,2016-04-26 21:00:00 UTC,0,0,71
7086361926,2016-04-29 10:00:00 UTC,0,0,71
7086361926,2016-04-30 03:00:00 UTC,0,0,71
7086361926,2016-04-30 09:00:00 UTC,0,0,71
7086361926,2016-05-06 22:00:00 UTC,0,0,71
7086361926,2016-04-24 13:00:00 UTC,0,0,72
7086361926,2016-04-25 08:00:00 UTC,0,0,72
7086361926,2016-05-02 21:00:00 UTC,0,0,72
7086361926,2016-05-07 06:00:00 UTC,0,0,72
7086361926,2016-05-02 14:00:00 UTC,0,0,73
7086361926,2016-05-03 08:00:00 UTC,0,0,73
7086361926,2016-05-08 10:00:00 UTC,0,0,73
7086361926,2016-04-24 17:00:00 UTC,0,0,75
7086361926,2016-04-12 21:00:00 UTC,0,0,76
7086361926,2016-05-10 20:00:00 UTC,0,0,76
7086361926,2016-05-10 21:00:00 UTC,0,0,76
7086361926,2016-04-19 14:00:00 UTC,0,0,79
7086361926,2016-05-11 21:00:00 UTC,0,0,79
7086361926,2016-04-23 18:00:00 UTC,0,0,81
7086361926,2016-05-04 20:00:00 UTC,0,0,81
7086361926,2016-04-18 20:00:00 UTC,0,0,82
7086361926,2016-05-02 20:00:00 UTC,0,0,83
7086361926,2016-04-26 02:00:00 UTC,11,1,69
7086361926,2016-05-01 02:00:00 UTC,5,1,69
7086361926,2016-05-03 00:00:00 UTC,0,1,69
7086361926,2016-04-14 01:00:00 UTC,14,1,70
7086361926,2016-04-19 00:00:00 UTC,14,1,70
7086361926,2016-04-21 01:00:00 UTC,6,1,70
7086361926,2016-04-26 01:00:00 UTC,4,1,70
7086361926,2016-04-27 01:00:00 UTC,8,1,70
7086361926,2016-05-02 23:00:00 UTC,6,1,70
7086361926,2016-05-04 23:00:00 UTC,8,1,70
7086361926,2016-05-08 07:00:00 UTC,7,1,70
7086361926,2016-05-11 01:00:00 UTC,6,1,70
7086361926,2016-04-19 23:00:00 UTC,7,1,71
7086361926,2016-04-22 06:00:00 UTC,9,1,71
7086361926,2016-04-24 00:00:00 UTC,4,1,71
7086361926,2016-04-25 09:00:00 UTC,41,1,71
7086361926,2016-04-26 06:00:00 UTC,9,1,71
7086361926,2016-05-03 06:00:00 UTC,13,1,71
7086361926,2016-05-09 10:00:00 UTC,32,1,71
7086361926,2016-04-12 10:00:00 UTC,26,1,72
7086361926,2016-04-13 21:00:00 UTC,4,1,72
7086361926,2016-04-14 14:00:00 UTC,8,1,72
7086361926,2016-04-20 06:00:00 UTC,10,1,72
7086361926,2016-04-21 09:00:00 UTC,42,1,72
7086361926,2016-05-07 19:00:00 UTC,7,1,72
7086361926,2016-05-10 15:00:00 UTC,42,1,72
7086361926,2016-04-23 12:00:00 UTC,7,1,73
7086361926,2016-04-24 20:00:00 UTC,8,1,73
7086361926,2016-04-26 22:00:00 UTC,14,1,73
7086361926,2016-04-13 12:00:00 UTC,49,1,74
7086361926,2016-04-21 19:00:00 UTC,8,1,74
7086361926,2016-05-04 09:00:00 UTC,48,1,74
7086361926,2016-05-07 23:00:00 UTC,6,1,74
7086361926,2016-05-06 21:00:00 UTC,19,1,75
7086361926,2016-04-18 22:00:00 UTC,6,1,76
7086361926,2016-04-15 20:00:00 UTC,11,1,77
7086361926,2016-04-25 21:00:00 UTC,7,1,79
7086361926,2016-04-28 19:00:00 UTC,17,1,79
7086361926,2016-04-29 23:00:00 UTC,8,1,82
7086361926,2016-05-05 15:00:00 UTC,71,1,82
7086361926,2016-04-23 17:00:00 UTC,8,1,84
7086361926,2016-04-26 20:00:00 UTC,12,1,84
7086361926,2016-04-19 20:00:00 UTC,0,1,87
7086361926,2016-04-12 23:00:00 UTC,4,2,72
7086361926,2016-04-13 06:00:00 UTC,12,2,72
7086361926,2016-04-28 06:00:00 UTC,14,2,72
7086361926,2016-05-04 06:00:00 UTC,20,2,72
7086361926,2016-05-06 06:00:00 UTC,17,2,72
7086361926,2016-05-11 06:00:00 UTC,23,2,72
7086361926,2016-05-11 15:00:00 UTC,13,2,72
7086361926,2016-04-13 15:00:00 UTC,36,2,73
7086361926,2016-04-15 11:00:00 UTC,36,2,73
7086361926,2016-04-19 11:00:00 UTC,31,2,73
7086361926,2016-04-20 11:00:00 UTC,30,2,73
7086361926,2016-04-27 15:00:00 UTC,39,2,73
7086361926,2016-05-02 11:00:00 UTC,34,2,73
7086361926,2016-05-04 14:00:00 UTC,39,2,73
7086361926,2016-04-19 15:00:00 UTC,34,2,74
7086361926,2016-04-21 15:00:00 UTC,37,2,74
7086361926,2016-05-04 11:00:00 UTC,34,2,74
7086361926,2016-05-06 11:00:00 UTC,67,2,74
7086361926,2016-05-09 15:00:00 UTC,51,2,74
7086361926,2016-05-07 00:00:00 UTC,20,2,75
7086361926,2016-04-13 11:00:00 UTC,91,2,76
7086361926,2016-05-02 08:00:00 UTC,32,2,76
7086361926,2016-05-08 11:00:00 UTC,26,2,76
7086361926,2016-04-21 08:00:00 UTC,49,2,78
7086361926,2016-04-28 09:00:00 UTC,41,2,78
7086361926,2016-04-18 09:00:00 UTC,56,2,79
7086361926,2016-05-06 10:00:00 UTC,52,2,79
7086361926,2016-04-20 23:00:00 UTC,40,2,80
7086361926,2016-04-27 19:00:00 UTC,28,2,83
7086361926,2016-04-23 20:00:00 UTC,13,2,84
7086361926,2016-05-12 07:00:00 UTC,54,2,84
7086361926,2016-04-23 19:00:00 UTC,24,2,88
7086361926,2016-05-03 19:00:00 UTC,42,2,88
7086361926,2016-04-16 00:00:00 UTC,31,3,73
7086361926,2016-05-09 06:00:00 UTC,20,3,73
7086361926,2016-04-25 15:00:00 UTC,29,3,74
7086361926,2016-04-23 23:00:00 UTC,54,3,75
7086361926,2016-05-11 14:00:00 UTC,31,3,75
7086361926,2016-04-25 22:00:00 UTC,23,3,76
7086361926,2016-05-11 22:00:00 UTC,32,3,76
7086361926,2016-04-21 12:00:00 UTC,80,3,77
7086361926,2016-05-02 06:00:00 UTC,74,3,77
7086361926,2016-05-11 11:00:00 UTC,102,3,77
7086361926,2016-04-15 15:00:00 UTC,85,3,78
7086361926,2016-04-15 22:00:00 UTC,85,3,78
7086361926,2016-05-02 10:00:00 UTC,92,3,78
7086361926,2016-05-08 00:00:00 UTC,25,3,78
7086361926,2016-05-10 22:00:00 UTC,62,3,78
7086361926,2016-04-25 12:00:00 UTC,90,3,79
7086361926,2016-05-05 12:00:00 UTC,66,3,79
7086361926,2016-05-04 08:00:00 UTC,141,3,80
7086361926,2016-04-18 21:00:00 UTC,67,3,81
7086361926,2016-04-20 14:00:00 UTC,101,3,82
7086361926,2016-04-27 08:00:00 UTC,120,3,82
7086361926,2016-04-19 22:00:00 UTC,106,3,83
7086361926,2016-04-19 21:00:00 UTC,88,3,84
7086361926,2016-05-04 21:00:00 UTC,30,3,85
7086361926,2016-05-05 14:00:00 UTC,25,3,87
7086361926,2016-05-08 13:00:00 UTC,86,3,88
7086361926,2016-05-11 20:00:00 UTC,78,3,90
7086361926,2016-04-18 19:00:00 UTC,73,3,91
7086361926,2016-05-10 19:00:00 UTC,63,3,92
7086361926,2016-04-22 20:00:00 UTC,59,3,93
7086361926,2016-05-06 00:00:00 UTC,45,4,75
7086361926,2016-04-21 06:00:00 UTC,34,4,76
7086361926,2016-04-14 22:00:00 UTC,34,4,78
7086361926,2016-04-24 21:00:00 UTC,69,4,78
7086361926,2016-05-01 23:00:00 UTC,106,4,78
7086361926,2016-05-05 21:00:00 UTC,82,4,78
7086361926,2016-04-22 13:00:00 UTC,125,4,79
7086361926,2016-04-22 14:00:00 UTC,138,4,79
7086361926,2016-05-03 11:00:00 UTC,139,4,79
7086361926,2016-05-12 11:00:00 UTC,144,4,79
7086361926,2016-04-12 11:00:00 UTC,121,4,80
7086361926,2016-05-10 10:00:00 UTC,177,4,80
7086361926,2016-05-11 09:00:00 UTC,161,4,80
7086361926,2016-04-21 10:00:00 UTC,179,4,81
7086361926,2016-04-27 11:00:00 UTC,162,4,81
7086361926,2016-05-02 09:00:00 UTC,187,4,81
7086361926,2016-05-09 11:00:00 UTC,159,4,81
7086361926,2016-04-18 10:00:00 UTC,193,4,82
7086361926,2016-04-21 11:00:00 UTC,196,4,82
7086361926,2016-05-03 22:00:00 UTC,135,4,82
7086361926,2016-05-10 12:00:00 UTC,138,4,82
7086361926,2016-05-12 10:00:00 UTC,194,4,82
7086361926,2016-04-15 17:00:00 UTC,93,4,83
7086361926,2016-04-25 10:00:00 UTC,201,4,83
7086361926,2016-04-27 12:00:00 UTC,149,4,83
7086361926,2016-05-06 09:00:00 UTC,166,4,83
7086361926,2016-05-10 14:00:00 UTC,106,4,83
7086361926,2016-05-07 09:00:00 UTC,47,4,84
7086361926,2016-04-26 08:00:00 UTC,114,4,87
7086361926,2016-05-04 22:00:00 UTC,127,4,87
7086361926,2016-04-19 08:00:00 UTC,159,4,88
7086361926,2016-04-20 22:00:00 UTC,55,4,90
7086361926,2016-04-20 08:00:00 UTC,133,4,91
7086361926,2016-04-21 00:00:00 UTC,48,5,79
7086361926,2016-04-27 23:00:00 UTC,48,5,79
7086361926,2016-04-20 10:00:00 UTC,180,5,81
7086361926,2016-04-28 20:00:00 UTC,85,5,81
7086361926,2016-05-06 15:00:00 UTC,76,5,81
7086361926,2016-04-13 10:00:00 UTC,152,5,82
7086361926,2016-04-14 12:00:00 UTC,58,5,82
7086361926,2016-05-10 09:00:00 UTC,195,5,82
7086361926,2016-04-12 15:00:00 UTC,201,5,83
7086361926,2016-04-29 11:00:00 UTC,199,5,83
7086361926,2016-05-09 21:00:00 UTC,133,5,83
7086361926,2016-04-19 10:00:00 UTC,197,5,84
7086361926,2016-04-28 15:00:00 UTC,151,5,84
7086361926,2016-05-01 00:00:00 UTC,68,5,84
7086361926,2016-05-04 15:00:00 UTC,218,5,84
7086361926,2016-04-14 21:00:00 UTC,56,5,85
7086361926,2016-04-20 15:00:00 UTC,197,5,87
7086361926,2016-04-23 21:00:00 UTC,82,5,89
7086361926,2016-04-30 00:00:00 UTC,38,5,89
7086361926,2016-04-20 21:00:00 UTC,98,5,92
7086361926,2016-05-01 11:00:00 UTC,200,5,93
7086361926,2016-05-02 19:00:00 UTC,130,5,95
7086361926,2016-05-08 14:00:00 UTC,184,5,97
7086361926,2016-04-14 10:00:00 UTC,156,6,83
7086361926,2016-05-01 22:00:00 UTC,133,6,83
7086361926,2016-05-11 10:00:00 UTC,162,6,83
7086361926,2016-04-12 12:00:00 UTC,156,6,84
7086361926,2016-04-25 11:00:00 UTC,184,6,84
7086361926,2016-04-26 11:00:00 UTC,195,6,84
7086361926,2016-04-28 10:00:00 UTC,188,6,84
7086361926,2016-05-03 10:00:00 UTC,160,6,84
7086361926,2016-05-04 10:00:00 UTC,165,6,84
7086361926,2016-05-11 12:00:00 UTC,97,6,84
7086361926,2016-05-03 09:00:00 UTC,213,6,85
7086361926,2016-05-03 14:00:00 UTC,210,6,85
7086361926,2016-04-19 12:00:00 UTC,158,6,86
7086361926,2016-04-26 10:00:00 UTC,234,6,86
7086361926,2016-04-27 09:00:00 UTC,202,6,86
7086361926,2016-05-03 12:00:00 UTC,151,6,86
7086361926,2016-04-13 08:00:00 UTC,150,6,87
7086361926,2016-04-18 14:00:00 UTC,237,6,87
7086361926,2016-05-10 08:00:00 UTC,139,6,87
7086361926,2016-05-11 08:00:00 UTC,163,6,87
7086361926,2016-04-20 12:00:00 UTC,167,6,88
7086361926,2016-05-08 22:00:00 UTC,121,6,93
7086361926,2016-04-29 15:00:00 UTC,161,7,84
7086361926,2016-05-05 23:00:00 UTC,100,7,84
7086361926,2016-05-10 11:00:00 UTC,171,7,84
7086361926,2016-05-05 10:00:00 UTC,157,7,85
7086361926,2016-04-13 22:00:00 UTC,140,7,86
7086361926,2016-04-14 15:00:00 UTC,181,7,86
7086361926,2016-04-26 15:00:00 UTC,191,7,86
7086361926,2016-05-12 12:00:00 UTC,201,7,86
7086361926,2016-04-28 12:00:00 UTC,137,7,88
7086361926,2016-04-29 12:00:00 UTC,202,7,88
7086361926,2016-04-20 09:00:00 UTC,194,7,89
7086361926,2016-04-24 12:00:00 UTC,163,7,89
7086361926,2016-05-05 11:00:00 UTC,265,7,89
7086361926,2016-04-24 16:00:00 UTC,136,7,90
7086361926,2016-05-06 01:00:00 UTC,205,7,90
